PRENOM,SEXE,ANNEES,NOMBRE NAISSANCE
VIOLETTE,Femme,1909,135
VIOLETTE,Femme,1908,156
VIOLETTE,Femme,1907,108
VIRGILE,Homme,2015,101
VIRGILE,Homme,2014,116
VIRGILE,Homme,2012,137
VIRGILE,Homme,2011,142
VIRGILE,Homme,2010,160
VIRGILE,Homme,2009,186
VIRGILE,Homme,2008,182
VIRGILE,Homme,2007,191
VIRGILE,Homme,2006,209
VIRGILE,Homme,2005,182
VIRGILE,Homme,2004,189
VIRGILE,Homme,2003,217
VIRGILE,Homme,2002,203
VIRGILE,Homme,2001,166
VIRGILE,Homme,2000,189
VIRGILE,Homme,1999,170
VIRGILE,Homme,1998,181
VIRGILE,Homme,1997,137
VIRGILE,Homme,1996,149
VIRGILE,Homme,1995,142
VIRGILE,Homme,1994,158
VIRGILE,Homme,1993,134
VIRGILE,Homme,1992,125
VIRGILE,Homme,1991,158
VIRGILE,Homme,1990,179
VIRGILE,Homme,1989,121
VIRGILE,Homme,1986,132
VIRGILE,Homme,1985,112
VIRGILE,Homme,1983,139
VIRGILE,Homme,1982,170
VIRGILE,Homme,1981,182
VIRGILE,Homme,1980,159
VIRGILE,Homme,1979,132
VIRGILE,Homme,1978,142
VIRGILE,Homme,1977,127
VIRGILE,Homme,1976,121
VIRGINIA,Femme,1984,159
VIRGINIA,Femme,1983,181
VIRGINIA,Femme,1979,105
VIRGINIA,Femme,1978,109
VIRGINIE,Femme,2002,122
VIRGINIE,Femme,2001,166
VIRGINIE,Femme,2000,245
VIRGINIE,Femme,1999,297
VIRGINIE,Femme,1998,371
VIRGINIE,Femme,1997,446
VIRGINIE,Femme,1996,557
VIRGINIE,Femme,1995,668
VIRGINIE,Femme,1994,903
VIRGINIE,Femme,1993,1127
VIRGINIE,Femme,1992,1356
VIRGINIE,Femme,1991,1810
VIRGINIE,Femme,1990,2087
VIRGINIE,Femme,1989,2410
VIRGINIE,Femme,1988,3080
VIRGINIE,Femme,1987,3750
VIRGINIE,Femme,1986,4589
VIRGINIE,Femme,1985,5271
VIRGINIE,Femme,1984,5696
VIRGINIE,Femme,1983,6587
VIRGINIE,Femme,1982,7901
VIRGINIE,Femme,1981,8893
VIRGINIE,Femme,1980,9952
VIRGINIE,Femme,1979,8829
VIRGINIE,Femme,1978,9479
VIRGINIE,Femme,1977,9644
VIRGINIE,Femme,1976,9199
VIRGINIE,Femme,1975,10151
VIRGINIE,Femme,1974,10541
VIRGINIE,Femme,1973,5915
VIRGINIE,Femme,1972,5293
VIRGINIE,Femme,1971,5606
VIRGINIE,Femme,1970,4500
VIRGINIE,Femme,1969,3569
VIRGINIE,Femme,1968,2691
VIRGINIE,Femme,1967,1996
VIRGINIE,Femme,1966,1673
VIRGINIE,Femme,1965,1200
VIRGINIE,Femme,1964,864
VIRGINIE,Femme,1963,763
VIRGINIE,Femme,1962,536
VIRGINIE,Femme,1961,421
VIRGINIE,Femme,1960,357
VIRGINIE,Femme,1959,342
VIRGINIE,Femme,1958,257
VIRGINIE,Femme,1957,235
VIRGINIE,Femme,1956,168
VIRGINIE,Femme,1955,132
VIRGINIE,Femme,1929,110
VIRGINIE,Femme,1928,103
VIRGINIE,Femme,1927,120
VIRGINIE,Femme,1926,127
VIRGINIE,Femme,1925,161
VIRGINIE,Femme,1924,167
VIRGINIE,Femme,1923,146
VIRGINIE,Femme,1922,147
VIRGINIE,Femme,1921,172
VIRGINIE,Femme,1920,198
VIRGINIE,Femme,1919,115
VIRGINIE,Femme,1918,130
VIRGINIE,Femme,1917,104
VIRGINIE,Femme,1916,117
VIRGINIE,Femme,1915,157
VIRGINIE,Femme,1914,242
VIRGINIE,Femme,1913,272
VIRGINIE,Femme,1912,257
VIRGINIE,Femme,1911,271
VIRGINIE,Femme,1910,306
VIRGINIE,Femme,1909,309
VIRGINIE,Femme,1908,328
VIRGINIE,Femme,1907,298
VIRGINIE,Femme,1906,329
VIRGINIE,Femme,1905,356
VIRGINIE,Femme,1904,365
VIRGINIE,Femme,1903,377
VIRGINIE,Femme,1902,425
VIRGINIE,Femme,1901,410
VIRGINIE,Femme,1900,405
VIVIANE,Femme,1987,104
VIVIANE,Femme,1983,102
VIVIANE,Femme,1982,133
VIVIANE,Femme,1981,128
VIVIANE,Femme,1980,125
VIVIANE,Femme,1979,128
VIVIANE,Femme,1978,191
VIVIANE,Femme,1977,209
VIVIANE,Femme,1976,211
VIVIANE,Femme,1975,213
VIVIANE,Femme,1974,283
VIVIANE,Femme,1973,237
VIVIANE,Femme,1972,415
VIVIANE,Femme,1971,446
VIVIANE,Femme,1970,437
VIVIANE,Femme,1969,505
VIVIANE,Femme,1968,661
VIVIANE,Femme,1967,773
VIVIANE,Femme,1966,794
VIVIANE,Femme,1965,983
VIVIANE,Femme,1964,1099
VIVIANE,Femme,1963,1219
VIVIANE,Femme,1962,1204
VIVIANE,Femme,1961,1770
VIVIANE,Femme,1960,1951
VIVIANE,Femme,1959,1921
VIVIANE,Femme,1958,2102
VIVIANE,Femme,1957,2222
VIVIANE,Femme,1956,1614
VIVIANE,Femme,1955,2327
VIVIANE,Femme,1954,2051
VIVIANE,Femme,1953,2128
VIVIANE,Femme,1952,2015
VIVIANE,Femme,1951,1614
VIVIANE,Femme,1950,2173
VIVIANE,Femme,1949,2274
VIVIANE,Femme,1948,1532
VIVIANE,Femme,1947,1668
VIVIANE,Femme,1946,1523
VIVIANE,Femme,1945,1066
VIVIANE,Femme,1944,966
VIVIANE,Femme,1943,901
VIVIANE,Femme,1942,748
VIVIANE,Femme,1941,663
VIVIANE,Femme,1940,660
VIVIANE,Femme,1939,604
VIVIANE,Femme,1938,421
VIVIANE,Femme,1937,371
VIVIANE,Femme,1936,344
VIVIANE,Femme,1935,229
VIVIANE,Femme,1934,226
VIVIANE,Femme,1933,211
VIVIANE,Femme,1932,247
VIVIANE,Femme,1931,270
VIVIANE,Femme,1930,216
VIVIANE,Femme,1929,166
VIVIANE,Femme,1928,147
VIVIANE,Femme,1927,156
VIVIANE,Femme,1926,138
VIVIANE,Femme,1925,117
VIVIANE,Femme,1924,115
VIVIEN,Homme,2005,101
VIVIEN,Homme,2004,119
VIVIEN,Homme,2003,117
VIVIEN,Homme,2002,126
VIVIEN,Homme,2001,140
VIVIEN,Homme,2000,142
VIVIEN,Homme,1999,176
VIVIEN,Homme,1998,181
VIVIEN,Homme,1997,207
VIVIEN,Homme,1996,197
VIVIEN,Homme,1995,247
VIVIEN,Homme,1994,262
VIVIEN,Homme,1993,306
VIVIEN,Homme,1992,310
VIVIEN,Homme,1991,379
VIVIEN,Homme,1990,509
VIVIEN,Homme,1989,417
VIVIEN,Homme,1988,495
VIVIEN,Homme,1987,644
VIVIEN,Homme,1986,664
VIVIEN,Homme,1985,532
VIVIEN,Homme,1984,357
VIVIEN,Homme,1983,239
VIVIEN,Homme,1982,312
VIVIEN,Homme,1981,220
VIVIEN,Homme,1980,211
VIVIEN,Homme,1979,176
VIVIEN,Homme,1978,157
VIVIEN,Homme,1977,132
WAËL,Homme,2020,169
WAËL,Homme,2019,144
WAËL,Homme,2018,159
WAËL,Homme,2017,149
WAËL,Homme,2016,133
WAËL,Homme,2015,171
WAËL,Homme,2014,155
WAËL,Homme,2013,198
WAËL,Homme,2012,157
WAËL,Homme,2011,103
WAEL,Homme,2020,106
WAEL,Homme,2019,146
WAEL,Homme,2018,175
WAEL,Homme,2017,192
WAEL,Homme,2016,191
WAEL,Homme,2015,224
WAEL,Homme,2014,204
WAEL,Homme,2013,231
WAEL,Homme,2012,187
WAEL,Homme,2011,241
WAEL,Homme,2010,229
WAEL,Homme,2009,264
WAEL,Homme,2008,255
WAEL,Homme,2007,188
WAEL,Homme,2006,154
WAEL,Homme,2005,110
WALID,Homme,2020,136
WALID,Homme,2019,155
WALID,Homme,2018,178
WALID,Homme,2017,213
WALID,Homme,2016,249
WALID,Homme,2015,303
WALID,Homme,2014,359
WALID,Homme,2013,350
WALID,Homme,2012,341
WALID,Homme,2011,352
WALID,Homme,2010,384
WALID,Homme,2009,480
WALID,Homme,2008,452
WALID,Homme,2007,437
WALID,Homme,2006,451
WALID,Homme,2005,454
WALID,Homme,2004,426
WALID,Homme,2003,417
WALID,Homme,2002,447
WALID,Homme,2001,413
WALID,Homme,2000,367
WALID,Homme,1999,319
WALID,Homme,1998,262
WALID,Homme,1997,265
WALID,Homme,1996,275
WALID,Homme,1995,304
WALID,Homme,1994,297
WALID,Homme,1993,287
WALID,Homme,1992,240
WALID,Homme,1991,276
WALID,Homme,1990,226
WALID,Homme,1989,166
WALID,Homme,1988,187
WALID,Homme,1987,174
WALID,Homme,1986,154
WALID,Homme,1985,144
WALID,Homme,1984,155
WALID,Homme,1983,127
WALID,Homme,1982,110
WALID,Homme,1981,116
WALID,Homme,1980,102
WALTER,Homme,1977,111
WALTER,Homme,1976,132
WALTER,Homme,1975,156
WALTER,Homme,1974,213
WALTER,Homme,1973,299
WALTER,Homme,1972,323
WALTER,Homme,1971,231
WALTER,Homme,1970,207
WALTER,Homme,1969,179
WALTER,Homme,1968,135
WALTER,Homme,1967,119
WALTER,Homme,1966,125
WALTER,Homme,1959,101
WALTER,Homme,1957,105
WANDA,Femme,1934,128
WANDA,Femme,1933,125
WANDA,Femme,1932,126
WANDA,Femme,1931,165
WANDA,Femme,1930,184
WANDA,Femme,1929,155
WANDA,Femme,1928,158
WANDA,Femme,1927,142
WANDA,Femme,1926,169
WANDA,Femme,1925,170
WANDA,Femme,1924,142
WARREN,Homme,2020,236
WARREN,Homme,2019,245
WARREN,Homme,2018,250
WARREN,Homme,2017,290
WARREN,Homme,2016,253
WARREN,Homme,2015,268
WARREN,Homme,2014,263
WARREN,Homme,2013,293
WARREN,Homme,2012,285
WARREN,Homme,2011,236
WARREN,Homme,2010,240
WARREN,Homme,2009,221
WARREN,Homme,2008,193
WARREN,Homme,2007,165
WARREN,Homme,2006,183
WARREN,Homme,2005,180
WARREN,Homme,2004,126
WARREN,Homme,2002,136
WARREN,Homme,2001,133
WARREN,Homme,2000,119
WARREN,Homme,1999,102
WARREN,Homme,1998,108
WARREN,Homme,1997,120
WARREN,Homme,1995,104
WARREN,Homme,1992,103
WARREN,Homme,1987,107
WASSIM,Homme,2020,688
WASSIM,Homme,2019,775
WASSIM,Homme,2018,762
WASSIM,Homme,2017,843
WASSIM,Homme,2016,751
WASSIM,Homme,2015,767
WASSIM,Homme,2014,658
WASSIM,Homme,2013,734
WASSIM,Homme,2012,740
WASSIM,Homme,2011,683
WASSIM,Homme,2010,701
WASSIM,Homme,2009,623
WASSIM,Homme,2008,596
WASSIM,Homme,2007,507
WASSIM,Homme,2006,456
WASSIM,Homme,2005,348
WASSIM,Homme,2004,329
WASSIM,Homme,2003,305
WASSIM,Homme,2002,214
WASSIM,Homme,2001,204
WASSIM,Homme,2000,161
WASSIM,Homme,1999,117
WENDY,Femme,2020,176
WENDY,Femme,2019,199
WENDY,Femme,2018,201
WENDY,Femme,2017,184
WENDY,Femme,2016,252
WENDY,Femme,2015,260
WENDY,Femme,2014,263
WENDY,Femme,2013,276
WENDY,Femme,2012,254
WENDY,Femme,2011,270
WENDY,Femme,2010,271
WENDY,Femme,2009,273
WENDY,Femme,2008,318
WENDY,Femme,2007,305
WENDY,Femme,2006,307
WENDY,Femme,2005,349
WENDY,Femme,2004,340
WENDY,Femme,2003,370
WENDY,Femme,2002,369
WENDY,Femme,2001,367
WENDY,Femme,2000,429
WENDY,Femme,1999,448
WENDY,Femme,1998,461
WENDY,Femme,1997,630
WENDY,Femme,1996,659
WENDY,Femme,1995,936
WENDY,Femme,1994,1124
WENDY,Femme,1993,359
WENDY,Femme,1992,425
WENDY,Femme,1991,323
WENDY,Femme,1990,308
WENDY,Femme,1989,279
WENDY,Femme,1988,229
WENDY,Femme,1987,133
WENDY,Femme,1986,132
WENDY,Femme,1985,126
WENDY,Femme,1984,121
WESLEY,Homme,2020,144
WESLEY,Homme,2019,144
WESLEY,Homme,2018,142
WESLEY,Homme,2017,145
WESLEY,Homme,2016,161
WESLEY,Homme,2015,169
WESLEY,Homme,2014,192
WESLEY,Homme,2013,175
WESLEY,Homme,2012,152
WESLEY,Homme,2011,162
WESLEY,Homme,2010,159
WESLEY,Homme,2009,181
WESLEY,Homme,2008,139
WESLEY,Homme,2007,189
WESLEY,Homme,2006,189
WESLEY,Homme,2005,148
WESLEY,Homme,2004,140
WESLEY,Homme,2003,155
WESLEY,Homme,2002,182
WESLEY,Homme,2001,150
WESLEY,Homme,2000,161
WESLEY,Homme,1999,137
WESLEY,Homme,1998,151
WESLEY,Homme,1997,117
WESLEY,Homme,1996,114
WESLEY,Homme,1994,101
WESLEY,Homme,1981,124
WESLEY,Homme,1980,171
WILFRID,Homme,1986,117
WILFRID,Homme,1985,115
WILFRID,Homme,1984,121
WILFRID,Homme,1983,139
WILFRID,Homme,1982,117
WILFRID,Homme,1981,209
WILFRID,Homme,1980,206
WILFRID,Homme,1979,215
WILFRID,Homme,1978,198
WILFRID,Homme,1977,183
WILFRID,Homme,1976,156
WILFRID,Homme,1975,168
WILFRID,Homme,1974,289
WILFRID,Homme,1973,349
WILFRID,Homme,1972,385
WILFRID,Homme,1971,555
WILFRID,Homme,1970,458
WILFRID,Homme,1969,380
WILFRID,Homme,1968,294
WILFRID,Homme,1967,216
WILFRID,Homme,1966,177
WILFRID,Homme,1965,139
WILFRID,Homme,1964,125
WILFRID,Homme,1963,110
WILFRID,Homme,1962,105
WILFRIED,Homme,2001,112
WILFRIED,Homme,2000,136
WILFRIED,Homme,1999,133
WILFRIED,Homme,1998,165
WILFRIED,Homme,1997,194
WILFRIED,Homme,1996,242
WILFRIED,Homme,1995,232
WILFRIED,Homme,1994,265
WILFRIED,Homme,1993,343
WILFRIED,Homme,1992,390
WILFRIED,Homme,1991,420
WILFRIED,Homme,1990,405
WILFRIED,Homme,1989,419
WILFRIED,Homme,1988,425
WILFRIED,Homme,1987,400
WILFRIED,Homme,1986,459
WILFRIED,Homme,1985,449
WILFRIED,Homme,1984,484
WILFRIED,Homme,1983,435
WILFRIED,Homme,1982,494
WILFRIED,Homme,1981,525
WILFRIED,Homme,1980,585
WILFRIED,Homme,1979,582
WILFRIED,Homme,1978,543
WILFRIED,Homme,1977,549
WILFRIED,Homme,1976,606
WILFRIED,Homme,1975,557
WILFRIED,Homme,1974,494
WILFRIED,Homme,1973,486
WILFRIED,Homme,1972,465
WILLIAM,Homme,2020,705
WILLIAM,Homme,2019,758
WILLIAM,Homme,2018,795
WILLIAM,Homme,2017,771
WILLIAM,Homme,2016,851
WILLIAM,Homme,2015,926
WILLIAM,Homme,2014,886
WILLIAM,Homme,2013,870
WILLIAM,Homme,2012,818
WILLIAM,Homme,2011,825
WILLIAM,Homme,2010,836
WILLIAM,Homme,2009,848
WILLIAM,Homme,2008,909
WILLIAM,Homme,2007,897
WILLIAM,Homme,2006,979
WILLIAM,Homme,2005,1006
WILLIAM,Homme,2004,1096
WILLIAM,Homme,2003,1073
WILLIAM,Homme,2002,1087
WILLIAM,Homme,2001,1376
WILLIAM,Homme,2000,1535
WILLIAM,Homme,1999,1603
WILLIAM,Homme,1998,1588
WILLIAM,Homme,1997,1221
WILLIAM,Homme,1996,1182
WILLIAM,Homme,1995,1142
WILLIAM,Homme,1994,1149
WILLIAM,Homme,1993,1283
WILLIAM,Homme,1992,1295
WILLIAM,Homme,1991,1274
WILLIAM,Homme,1990,1197
WILLIAM,Homme,1989,1210
WILLIAM,Homme,1988,1269
WILLIAM,Homme,1987,1144
WILLIAM,Homme,1986,1138
WILLIAM,Homme,1985,1002
WILLIAM,Homme,1984,977
WILLIAM,Homme,1983,1028
WILLIAM,Homme,1982,944
WILLIAM,Homme,1981,853
WILLIAM,Homme,1980,937
WILLIAM,Homme,1979,989
WILLIAM,Homme,1978,863
WILLIAM,Homme,1977,976
WILLIAM,Homme,1976,953
WILLIAM,Homme,1975,974
WILLIAM,Homme,1974,1049
WILLIAM,Homme,1973,1127
WILLIAM,Homme,1972,1275
WILLIAM,Homme,1971,1353
WILLIAM,Homme,1970,1375
WILLIAM,Homme,1969,1255
WILLIAM,Homme,1968,1079
WILLIAM,Homme,1967,957
WILLIAM,Homme,1966,842
WILLIAM,Homme,1965,763
WILLIAM,Homme,1964,814
WILLIAM,Homme,1963,888
WILLIAM,Homme,1962,732
WILLIAM,Homme,1961,676
WILLIAM,Homme,1960,694
WILLIAM,Homme,1959,703
WILLIAM,Homme,1958,604
WILLIAM,Homme,1957,658
WILLIAM,Homme,1956,617
WILLIAM,Homme,1955,542
WILLIAM,Homme,1954,529
WILLIAM,Homme,1953,542
WILLIAM,Homme,1952,486
WILLIAM,Homme,1951,489
WILLIAM,Homme,1950,472
WILLIAM,Homme,1949,495
WILLIAM,Homme,1948,492
WILLIAM,Homme,1947,480
WILLIAM,Homme,1946,543
WILLIAM,Homme,1945,412
WILLIAM,Homme,1944,362
WILLIAM,Homme,1943,265
WILLIAM,Homme,1942,194
WILLIAM,Homme,1941,186
WILLIAM,Homme,1940,176
WILLIAM,Homme,1939,201
WILLIAM,Homme,1938,206
WILLIAM,Homme,1937,228
WILLIAM,Homme,1936,181
WILLIAM,Homme,1935,217
WILLIAM,Homme,1934,206
WILLIAM,Homme,1933,155
WILLIAM,Homme,1932,188
WILLIAM,Homme,1931,193
WILLIAM,Homme,1930,189
WILLIAM,Homme,1929,159
WILLIAM,Homme,1928,154
WILLIAM,Homme,1927,153
WILLIAM,Homme,1926,138
WILLIAM,Homme,1925,139
WILLIAM,Homme,1924,132
WILLIAM,Homme,1923,118
WILLIAM,Homme,1922,105
WILLIAM,Homme,1921,125
WILLIAM,Homme,1920,143
WILLIAM,Homme,1919,112
WILLIAM,Homme,1914,128
WILLIAM,Homme,1913,107
WILLIAMS,Homme,1970,111
WILLY,Homme,2000,104
WILLY,Homme,1999,107
WILLY,Homme,1998,123
WILLY,Homme,1997,137
WILLY,Homme,1996,150
WILLY,Homme,1995,170
WILLY,Homme,1994,202
WILLY,Homme,1993,185
WILLY,Homme,1992,250
WILLY,Homme,1991,234
WILLY,Homme,1990,211
WILLY,Homme,1989,257
WILLY,Homme,1988,255
WILLY,Homme,1987,265
WILLY,Homme,1986,283
WILLY,Homme,1985,330
WILLY,Homme,1984,345
WILLY,Homme,1983,420
WILLY,Homme,1982,493
WILLY,Homme,1981,543
WILLY,Homme,1980,533
WILLY,Homme,1979,595
WILLY,Homme,1978,607
WILLY,Homme,1977,558
WILLY,Homme,1976,578
WILLY,Homme,1975,616
WILLY,Homme,1974,741
WILLY,Homme,1973,803
WILLY,Homme,1972,758
WILLY,Homme,1971,630
WILLY,Homme,1970,516
WILLY,Homme,1969,453
WILLY,Homme,1968,332
WILLY,Homme,1967,325
WILLY,Homme,1966,245
WILLY,Homme,1965,152
WILLY,Homme,1964,132
WILLY,Homme,1963,126
WILLY,Homme,1961,116
WILLY,Homme,1944,101
WILLY,Homme,1943,102
WILLY,Homme,1942,112
WISSEM,Homme,2015,118
WISSEM,Homme,2014,130
WISSEM,Homme,2013,109
WISSEM,Homme,2012,113
WISSEM,Homme,2010,116
WYATT,Homme,2020,204
WYATT,Homme,2019,211
WYATT,Homme,2018,209
WYATT,Homme,2017,237
WYATT,Homme,2016,156
WYATT,Homme,2015,186
WYATT,Homme,2014,158
WYATT,Homme,2013,148
WYATT,Homme,2012,124
WYATT,Homme,2011,135
WYATT,Homme,2010,135
XAVIER,Homme,2013,104
XAVIER,Homme,2012,124
XAVIER,Homme,2011,133
XAVIER,Homme,2010,140
XAVIER,Homme,2009,178
XAVIER,Homme,2008,218
XAVIER,Homme,2007,219
XAVIER,Homme,2006,236
XAVIER,Homme,2005,270
XAVIER,Homme,2004,311
XAVIER,Homme,2003,371
XAVIER,Homme,2002,406
XAVIER,Homme,2001,483
XAVIER,Homme,2000,553
XAVIER,Homme,1999,627
XAVIER,Homme,1998,650
XAVIER,Homme,1997,770
XAVIER,Homme,1996,774
XAVIER,Homme,1995,890
XAVIER,Homme,1994,949
XAVIER,Homme,1993,1062
XAVIER,Homme,1992,1234
XAVIER,Homme,1991,1301
XAVIER,Homme,1990,1437
XAVIER,Homme,1989,1555
XAVIER,Homme,1988,1817
XAVIER,Homme,1987,1909
XAVIER,Homme,1986,2004
XAVIER,Homme,1985,1995
XAVIER,Homme,1984,2242
XAVIER,Homme,1983,2156
XAVIER,Homme,1982,2761
XAVIER,Homme,1981,2838
XAVIER,Homme,1980,2857
XAVIER,Homme,1979,2951
XAVIER,Homme,1978,2710
XAVIER,Homme,1977,3153
XAVIER,Homme,1976,3078
XAVIER,Homme,1975,3014
XAVIER,Homme,1974,3517
XAVIER,Homme,1973,3903
XAVIER,Homme,1972,4060
XAVIER,Homme,1971,3962
XAVIER,Homme,1970,3537
XAVIER,Homme,1969,3183
XAVIER,Homme,1968,3028
XAVIER,Homme,1967,2791
XAVIER,Homme,1966,2589
XAVIER,Homme,1965,2485
XAVIER,Homme,1964,2320
XAVIER,Homme,1963,2020
XAVIER,Homme,1962,1856
XAVIER,Homme,1961,1573
XAVIER,Homme,1960,1408
XAVIER,Homme,1959,1303
XAVIER,Homme,1958,1134
XAVIER,Homme,1957,1057
XAVIER,Homme,1956,949
XAVIER,Homme,1955,869
XAVIER,Homme,1954,783
XAVIER,Homme,1953,657
XAVIER,Homme,1952,621
XAVIER,Homme,1951,573
XAVIER,Homme,1950,517
XAVIER,Homme,1949,452
XAVIER,Homme,1948,437
XAVIER,Homme,1947,367
XAVIER,Homme,1946,375
XAVIER,Homme,1945,230
XAVIER,Homme,1944,240
XAVIER,Homme,1943,242
XAVIER,Homme,1942,215
XAVIER,Homme,1941,193
XAVIER,Homme,1940,189
XAVIER,Homme,1939,201
XAVIER,Homme,1938,204
XAVIER,Homme,1937,216
XAVIER,Homme,1936,181
XAVIER,Homme,1935,196
XAVIER,Homme,1934,206
XAVIER,Homme,1933,177
XAVIER,Homme,1932,238
XAVIER,Homme,1931,206
XAVIER,Homme,1930,223
XAVIER,Homme,1929,219
XAVIER,Homme,1928,229
XAVIER,Homme,1927,227
XAVIER,Homme,1926,209
XAVIER,Homme,1925,234
XAVIER,Homme,1924,246
XAVIER,Homme,1923,257
XAVIER,Homme,1922,234
XAVIER,Homme,1921,226
XAVIER,Homme,1920,237
XAVIER,Homme,1919,162
XAVIER,Homme,1918,109
XAVIER,Homme,1917,111
XAVIER,Homme,1915,178
XAVIER,Homme,1914,209
XAVIER,Homme,1913,226
XAVIER,Homme,1912,242
XAVIER,Homme,1911,200
XAVIER,Homme,1910,203
XAVIER,Homme,1909,201
XAVIER,Homme,1908,191
XAVIER,Homme,1907,197
XAVIER,Homme,1906,181
XAVIER,Homme,1905,194
XAVIER,Homme,1904,214
XAVIER,Homme,1903,191
XAVIER,Homme,1902,167
XAVIER,Homme,1901,177
XAVIER,Homme,1900,159
YAËL,Homme,2020,151
YAËL,Femme,2020,110
YAËL,Homme,2019,159
YAËL,Homme,2018,144
YAËL,Homme,2017,133
YAËL,Homme,2016,122
YAËL,Homme,2015,131
YAËL,Homme,2014,138
YAËL,Homme,2013,163
YAËL,Homme,2012,135
YAËL,Femme,2012,103
YAËL,Homme,2011,113
YAËLLE,Femme,2020,127
YAËLLE,Femme,2019,129
YAËLLE,Femme,2018,114
YAËLLE,Femme,2017,119
YAËLLE,Femme,2016,125
YAËLLE,Femme,2015,127
YAËLLE,Femme,2014,158
YAËLLE,Femme,2013,147
YAËLLE,Femme,2012,149
YAËLLE,Femme,2011,137
YACINE,Homme,2020,246
YACINE,Homme,2019,231
YACINE,Homme,2018,287
YACINE,Homme,2017,295
YACINE,Homme,2016,331
YACINE,Homme,2015,350
YACINE,Homme,2014,433
YACINE,Homme,2013,427
YACINE,Homme,2012,491
YACINE,Homme,2011,498
YACINE,Homme,2010,542
YACINE,Homme,2009,488
YACINE,Homme,2008,480
YACINE,Homme,2007,516
YACINE,Homme,2006,510
YACINE,Homme,2005,478
YACINE,Homme,2004,487
YACINE,Homme,2003,452
YACINE,Homme,2002,454
YACINE,Homme,2001,382
YACINE,Homme,2000,367
YACINE,Homme,1999,380
YACINE,Homme,1998,331
YACINE,Homme,1997,332
YACINE,Homme,1996,332
YACINE,Homme,1995,373
YACINE,Homme,1994,369
YACINE,Homme,1993,366
YACINE,Homme,1992,392
YACINE,Homme,1991,364
YACINE,Homme,1990,369
YACINE,Homme,1989,322
YACINE,Homme,1988,257
YACINE,Homme,1987,240
YACINE,Homme,1986,231
YACINE,Homme,1985,240
YACINE,Homme,1984,199
YACINE,Homme,1983,198
YACINE,Homme,1982,213
YACINE,Homme,1981,161
YACINE,Homme,1980,140
YACINE,Homme,1979,143
YAEL,Homme,2010,186
YAEL,Femme,2010,140
YAEL,Homme,2009,238
YAEL,Femme,2009,152
YAEL,Homme,2008,240
YAEL,Femme,2008,186
YAEL,Homme,2007,280
YAEL,Homme,2006,223
YAEL,Homme,2005,169
YAEL,Homme,2004,163
YAEL,Homme,2003,146
YAEL,Homme,2002,172
YAEL,Homme,2001,158
YAELLE,Femme,2011,122
YAELLE,Femme,2010,181
YAELLE,Femme,2009,255
YAELLE,Femme,2008,268
YAELLE,Femme,2007,158
YAELLE,Femme,2006,189
YAELLE,Femme,2005,140
YAELLE,Femme,2004,138
YAELLE,Femme,2003,128
YAELLE,Femme,2002,127
YAELLE,Femme,2001,137
YAHYA,Homme,2020,154
YAHYA,Homme,2019,147
YAHYA,Homme,2018,152
YAHYA,Homme,2017,130
YAHYA,Homme,2016,142
YAHYA,Homme,2015,115
YAHYA,Homme,2014,110
YAMINA,Femme,1987,104
YAMINA,Femme,1986,107
YAMINA,Femme,1985,130
YAMINA,Femme,1984,146
YAMINA,Femme,1983,149
YAMINA,Femme,1982,166
YAMINA,Femme,1981,151
YAMINA,Femme,1980,186
YAMINA,Femme,1979,165
YAMINA,Femme,1978,175
YAMINA,Femme,1977,202
YAMINA,Femme,1976,169
YAMINA,Femme,1975,211
YAMINA,Femme,1974,251
YAMINA,Femme,1973,236
YAMINA,Femme,1972,244
YAMINA,Femme,1971,264
YAMINA,Femme,1970,269
YAMINA,Femme,1969,261
YAMINA,Femme,1968,236
YAMINA,Femme,1967,248
YAMINA,Femme,1966,263
YAMINA,Femme,1965,274
YAMINA,Femme,1964,277
YAMINA,Femme,1963,272
YAMINA,Femme,1962,243
YAMINA,Femme,1961,229
YAMINA,Femme,1960,193
YAMINA,Femme,1959,189
YAMINA,Femme,1958,179
YAMINA,Femme,1957,181
YAMINA,Femme,1956,173
YAMINA,Femme,1955,138
YAMINA,Femme,1954,113
YAMINA,Femme,1953,119
YAMINA,Femme,1952,114
YAMINA,Femme,1950,102
YAN,Homme,1980,120
YAN,Homme,1979,124
YAN,Homme,1978,172
YAN,Homme,1977,138
YAN,Homme,1976,139
YAN,Homme,1975,136
YAN,Homme,1974,174
YAN,Homme,1973,165
YAN,Homme,1972,217
YAN,Homme,1971,160
YAN,Homme,1969,104
YANIS,Homme,2020,1314
YANIS,Homme,2019,1283
YANIS,Homme,2018,1339
YANIS,Homme,2017,1524
YANIS,Homme,2016,1848
YANIS,Homme,2015,1994
YANIS,Homme,2014,2189
YANIS,Homme,2013,2339
YANIS,Homme,2012,2819
YANIS,Homme,2011,3215
YANIS,Homme,2010,3538
YANIS,Homme,2009,3714
YANIS,Homme,2008,3867
YANIS,Homme,2007,4171
YANIS,Homme,2006,3670
YANIS,Homme,2005,3343
YANIS,Homme,2004,3357
YANIS,Homme,2003,2590
YANIS,Homme,2002,2282
YANIS,Homme,2001,1984
YANIS,Homme,2000,1798
YANIS,Homme,1999,1314
